config,instance,seed,obj_t0_checkpoint,obj_t15,obj_t30,obj_t60
gami_restart_eta2000_default,MS34d,2,92.046219,85.312902,85.312902,85.3129
gami_restart_eta2000_default,MS34d,3,90.460691,87.621297,86.175031,86.175
gami_restart_eta2000_default,MS34d,4,90.460691,88.996923,88.996923,86.1116
gami_restart_eta2000_default,MS34d,5,94.309341,89.606672,85.943722,85.9437
gami_restart_eta2000_default,MS34d,6,92.326092,87.559885,84.936763,84.9368
gami_restart_eta2000_default,MS34d,7,94.839422,86.111582,86.111582,86.1116
gami_restart_eta2000_default,MS34d,8,89.805739,84.221598,84.221598,84.2216
gami_restart_eta2000_default,MS34d,9,95.534959,90.460691,89.124973,86.8936
gami_restart_eta2000_default,MS35d,1,120.019123,120.019123,108.065325,101.248
gami_restart_eta2000_default,MS35d,10,113.636638,113.636638,100.438759,100.014
gami_restart_eta2000_default,MS35d,2,114.22999,114.22999,105.61953,102.979
gami_restart_eta2000_default,MS35d,3,109.927941,109.927941,100.82351,100.294
gami_restart_eta2000_default,MS35d,4,107.090199,107.090199,101.076221,101.076
gami_restart_eta2000_default,MS35d,5,111.514882,111.514882,103.45214,103.412
gami_restart_eta2000_default,MS35d,6,110.694496,110.694496,104.715851,99.9637
gami_restart_eta2000_default,MS35d,7,108.876127,108.876127,103.734373,101.889
gami_restart_eta2000_default,MS35d,8,108.716898,108.716898,101.663849,100.858
gami_restart_eta2000_default,MS35d,9,108.274783,108.274783,100.38417,100.384
gami_restart_eta2000_default,MS36d,1,142.871996,141.003559,140.838029,140.838
gami_restart_eta2000_default,MS36d,10,146.504814,142.378229,139.863286,139.014
gami_restart_eta2000_default,MS36d,2,143.586833,142.459944,140.76867,140.196
gami_restart_eta2000_default,MS36d,3,145.112205,142.229848,141.106489,140.682
gami_restart_eta2000_default,MS36d,4,141.713514,141.713514,139.004201,137.637
gami_restart_eta2000_default,MS36d,5,146.319993,144.125218,142.457792,140.821
gami_restart_eta2000_default,MS36d,6,146.788636,142.586744,142.521965,141.537
gami_restart_eta2000_default,MS36d,7,144.68434,142.638649,139.089855,138.73
gami_restart_eta2000_default,MS36d,8,141.005359,141.005359,139.167482,138.906
gami_restart_eta2000_default,MS36d,9,145.342047,143.707423,139.603486,139.348
gami_restart_eta2000_default,MS37d,1,141.299485,138.772164,138.614909,137.537
gami_restart_eta2000_default,MS37d,10,137.411265,134.556491,132.93741,132.937
gami_restart_eta2000_default,MS37d,2,136.670803,136.670803,136.670803,132.937
gami_restart_eta2000_default,MS37d,3,137.411265,136.943447,136.628133,135.866
gami_restart_eta2000_default,MS37d,4,137.734564,132.93741,132.93741,132.937
gami_restart_eta2000_default,MS37d,5,137.411265,135.926059,132.93741,132.937
gami_restart_eta2000_default,MS37d,6,137.411265,136.943447,135.866269,133.642
gami_restart_eta2000_default,MS37d,7,137.411265,137.411265,136.943447,134.333
gami_restart_eta2000_default,MS37d,8,137.411265,136.943447,132.93741,132.937
gami_restart_eta2000_default,MS37d,9,136.943447,136.943447,136.943447,136.943
gami_restart_eta2000_default,MS38d,1,157.519178,153.067734,151.827754,151.828
gami_restart_eta2000_default,MS38d,10,157.610433,152.368174,151.636302,151.519
gami_restart_eta2000_default,MS38d,2,155.000091,154.282425,152.968013,150.252
gami_restart_eta2000_default,MS38d,3,157.120443,153.339439,150.831873,150.832
gami_restart_eta2000_default,MS38d,4,154.752189,152.121297,152.121297,151.853
gami_restart_eta2000_default,MS38d,5,158.206239,152.338185,152.338185,152.338
gami_restart_eta2000_default,MS38d,6,155.879752,150.831873,150.831873,150.749
gami_restart_eta2000_default,MS38d,7,159.748312,152.807741,151.170888,151.171
gami_restart_eta2000_default,MS38d,8,157.554963,155.460461,154.055918,153.743
gami_restart_eta2000_default,MS38d,9,156.882796,150.685832,150.685832,149.985
gami_restart_eta2000_default,MS39d,1,217.275397,206.892497,203.089875,202.653
gami_restart_eta2000_default,MS39d,10,213.158802,208.626374,207.78213,207.782
gami_restart_eta2000_default,MS39d,2,216.143789,204.959893,203.787314,203.787
gami_restart_eta2000_default,MS39d,3,216.94919,204.284089,202.29213,200.365
gami_restart_eta2000_default,MS39d,4,213.158802,209.117679,203.116884,203.117
gami_restart_eta2000_default,MS39d,5,213.869249,204.170528,202.01144,202.011
gami_restart_eta2000_default,MS39d,6,213.170505,205.357019,205.357019,205.286
gami_restart_eta2000_default,MS39d,7,214.827329,206.420024,206.305244,205.147
gami_restart_eta2000_default,MS39d,8,214.766789,209.760096,203.939383,203.736
gami_restart_eta2000_default,MS39d,9,213.20003,206.195998,204.860902,204.861
gami_restart_eta2000_default,MS3d,1,246.211954,233.063681,233.063681,233.064
gami_restart_eta2000_default,MS3d,10,248.6418,235.415123,233.55429,232.723
gami_restart_eta2000_default,MS3d,2,242.59289,235.208662,235.208662,235.062
gami_restart_eta2000_default,MS3d,3,241.312793,233.995487,233.94498,233.945
gami_restart_eta2000_default,MS3d,4,243.391928,232.296102,232.296102,230.996
gami_restart_eta2000_default,MS3d,5,243.625966,239.292377,238.462993,238.463
gami_restart_eta2000_default,MS3d,6,249.007941,235.904182,233.063681,233.064
gami_restart_eta2000_default,MS3d,7,243.64471,233.410706,233.410706,233.411
gami_restart_eta2000_default,MS3d,8,244.033513,233.354891,233.354891,233.355
gami_restart_eta2000_default,MS3d,9,243.64471,239.976275,233.410706,233.411
gami_restart_eta2000_default,MS40d,1,245.448224,237.578598,237.578598,237.579
gami_restart_eta2000_default,MS40d,10,245.605474,239.162353,238.786285,238.05
gami_restart_eta2000_default,MS40d,2,246.116756,239.162353,238.687822,238.688
gami_restart_eta2000_default,MS40d,3,245.589412,238.006617,238.006617,238.007
gami_restart_eta2000_default,MS40d,4,241.03064,238.006617,237.73306,237.128
gami_restart_eta2000_default,MS40d,5,245.518902,240.182729,240.178287,240.124
gami_restart_eta2000_default,MS40d,6,250.970578,240.547885,240.460893,240.407
gami_restart_eta2000_default,MS40d,7,248.692748,237.578598,237.578598,237.128
gami_restart_eta2000_default,MS40d,8,245.027286,239.441813,239.224498,238.722
gami_restart_eta2000_default,MS40d,9,249.520698,239.869436,239.272182,237.435
gami_restart_eta2000_default,MS41d,1,264.636419,264.636419,256.310422,248.693
gami_restart_eta2000_default,MS41d,10,262.140027,259.704323,255.358132,252.243
gami_restart_eta2000_default,MS41d,2,266.281529,258.890745,253.977514,250.724
gami_restart_eta2000_default,MS41d,3,263.651804,263.651804,259.552514,258.003
gami_restart_eta2000_default,MS41d,4,258.518686,255.810609,254.058849,251.974
gami_restart_eta2000_default,MS41d,5,263.153255,260.253836,257.657511,255.892
gami_restart_eta2000_default,MS41d,6,263.589524,263.396841,258.676438,256.315
gami_restart_eta2000_default,MS41d,7,264.13154,259.645125,255.994229,255.961
gami_restart_eta2000_default,MS41d,8,261.796753,261.796753,256.605516,253.087
gami_restart_eta2000_default,MS41d,9,261.316232,261.316232,256.616404,252.638
gami_restart_eta2000_default,MS42d,1,341.296208,341.296208,325.261174,324.028
gami_restart_eta2000_default,MS42d,10,339.52295,337.595243,327.172441,327.115
gami_restart_eta2000_default,MS42d,2,342.45421,335.341329,331.767465,329.009
gami_restart_eta2000_default,MS42d,3,345.859728,335.617352,330.394783,329.781
gami_restart_eta2000_default,MS42d,4,345.924861,343.615694,329.365879,329.366
gami_restart_eta2000_default,MS42d,5,339.66558,330.828662,319.530829,319.303
gami_restart_eta2000_default,MS42d,6,344.949504,331.709348,331.199614,328.117
gami_restart_eta2000_default,MS42d,7,344.191989,333.392943,325.551297,322.42
gami_restart_eta2000_default,MS42d,8,345.437956,334.883807,328.672933,328.064
gami_restart_eta2000_default,MS42d,9,350.729547,339.01982,329.468982,323.083
gami_restart_eta2000_default,MS43d,1,375.978513,353.412385,352.348285,352.348
gami_restart_eta2000_default,MS43d,10,367.347368,355.146568,351.672498,351.672
gami_restart_eta2000_default,MS43d,2,369.664909,360.404434,355.149008,355.034
gami_restart_eta2000_default,MS43d,3,371.517781,363.688429,362.868529,362.869
gami_restart_eta2000_default,MS43d,4,363.78362,362.32142,357.85678,357.834
gami_restart_eta2000_default,MS43d,5,370.147119,360.213582,359.668694,358.769
gami_restart_eta2000_default,MS43d,6,368.703617,359.551796,358.450757,358.308
gami_restart_eta2000_default,MS43d,7,367.687765,355.534046,353.784964,353.785
gami_restart_eta2000_default,MS43d,8,367.714562,352.90724,352.90724,352.372
gami_restart_eta2000_default,MS43d,9,370.76473,362.802279,358.198929,358.199
gami_restart_eta2000_default,MS4d,1,487.641673,467.385712,465.413777,465.054
gami_restart_eta2000_default,MS4d,10,484.086926,463.320473,457.793628,455.961
gami_restart_eta2000_default,MS4d,2,494.139554,484.540809,475.483609,475.484
gami_restart_eta2000_default,MS4d,3,476.734287,465.085678,455.554919,455.171
gami_restart_eta2000_default,MS4d,4,489.215055,477.495602,460.866044,460.334
gami_restart_eta2000_default,MS4d,5,499.001354,483.449395,475.371822,465.832
gami_restart_eta2000_default,MS4d,6,508.693962,479.513443,474.836585,473.039
gami_restart_eta2000_default,MS4d,7,484.505717,476.583299,474.570569,471.653
gami_restart_eta2000_default,MS4d,8,488.732377,469.347247,469.347247,467.993
gami_restart_eta2000_default,MS4d,9,490.797745,468.058467,463.232384,462.395
gami_restart_eta2000_default,MS5d,1,319.619872,310.278272,310.278272,302.436
gami_restart_eta2000_default,MS5d,10,317.438867,302.627039,302.627039,302.118
gami_restart_eta2000_default,MS5d,2,327.691301,302.660764,302.060646,302.061
gami_restart_eta2000_default,MS5d,3,327.899217,305.858586,304.586148,303.649
gami_restart_eta2000_default,MS5d,4,326.3355,309.34406,302.627039,302.061
gami_restart_eta2000_default,MS5d,5,332.535809,303.506744,302.060646,302.027
gami_restart_eta2000_default,MS5d,6,322.68182,302.060646,302.02692,302.027
gami_restart_eta2000_default,MS5d,7,320.636644,306.25069,302.02692,302.027
gami_restart_eta2000_default,MS5d,8,320.886085,311.153296,311.100761,305.119
gami_restart_eta2000_default,MS5d,9,330.244613,315.469874,315.063468,310.274
gami_restart_eta2000_default,MS6d,1,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,10,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,2,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,3,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,4,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,5,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,6,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,7,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,8,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS6d,9,82.18675,82.18675,82.18675,82.1867
gami_restart_eta2000_default,MS7d,1,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,10,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,2,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,3,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,4,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,5,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,6,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,7,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,8,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS7d,9,189.016883,189.016883,189.016883,189.017
gami_restart_eta2000_default,MS8d,1,219.685142,205.204805,205.204805,205.205
gami_restart_eta2000_default,MS8d,10,220.552223,211.332267,211.310744,211.311
gami_restart_eta2000_default,MS8d,2,216.346346,210.664226,207.529124,206.436
gami_restart_eta2000_default,MS8d,3,219.170017,209.526392,209.507714,207.671
gami_restart_eta2000_default,MS8d,4,220.155057,213.29494,211.891421,211.891
gami_restart_eta2000_default,MS8d,5,212.16158,208.900625,208.744325,207.68
gami_restart_eta2000_default,MS8d,6,220.040107,211.883834,210.081541,210.082
gami_restart_eta2000_default,MS8d,7,222.018247,210.228203,207.408485,207.383
gami_restart_eta2000_default,MS8d,8,220.604692,209.4875,205.759919,204.897
gami_restart_eta2000_default,MS8d,9,217.210389,208.333687,208.333687,207.604
gami_restart_eta2000_default,MS9d,1,157.468275,149.965337,145.406667,145.407
gami_restart_eta2000_default,MS9d,10,155.901003,150.500186,148.542582,148.543
gami_restart_eta2000_default,MS9d,2,157.693083,149.2796,148.064098,147.701
gami_restart_eta2000_default,MS9d,3,156.727896,150.784615,150.654519,150.483
gami_restart_eta2000_default,MS9d,4,156.705091,148.814037,147.699876,147.503
gami_restart_eta2000_default,MS9d,5,158.408947,153.177687,152.827556,152.594
gami_restart_eta2000_default,MS9d,6,156.14324,150.741697,149.226461,149.073
gami_restart_eta2000_default,MS9d,7,156.939584,148.645692,148.00865,145.723
gami_restart_eta2000_default,MS9d,8,153.662559,149.994808,147.272481,146.755
gami_restart_eta2000_default,MS9d,9,153.618647,146.379259,144.079066,143.624
gami_restart_eta5000,MS10d,1,185.452499,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,10,186.606888,182.156343,181.381813,181.382
gami_restart_eta5000,MS10d,2,182.96915,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,3,184.018392,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,4,185.452499,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,5,182.156343,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,6,184.018392,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,7,186.576024,182.156343,181.381813,181.382
gami_restart_eta5000,MS10d,8,184.162356,181.381813,181.381813,181.382
gami_restart_eta5000,MS10d,9,186.854214,182.156343,182.156343,181.382
gami_restart_eta5000,MS11d,1,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,10,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,2,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,3,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,4,109.937759,103.955754,103.548065,102.346
gami_restart_eta5000,MS11d,5,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,6,111.021542,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,7,110.45248,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,8,109.017018,102.345641,102.345641,102.346
gami_restart_eta5000,MS11d,9,111.067548,102.345641,102.345641,102.346
gami_restart_eta5000,MS12d,1,78.902628,73.804773,73.804773,73.8048
gami_restart_eta5000,MS12d,10,77.71981,74.585679,73.804773,73.8048
gami_restart_eta5000,MS12d,2,82.765748,73.804773,73.804773,72.921
gami_restart_eta5000,MS12d,3,81.205831,73.804773,73.804773,73.8048
gami_restart_eta5000,MS12d,4,78.902628,73.804773,72.920989,72.921
gami_restart_eta5000,MS12d,5,80.334144,75.264952,73.804773,73.8048
gami_restart_eta5000,MS12d,6,78.919106,72.920989,72.920989,72.921
gami_restart_eta5000,MS12d,7,81.205831,74.255243,74.255243,73.8048
gami_restart_eta5000,MS12d,8,77.731065,72.920989,72.920989,72.921
gami_restart_eta5000,MS12d,9,82.383706,74.616608,73.804773,73.8048
gami_restart_eta5000,MS13d,1,134.671393,119.154898,119.154898,118.837
gami_restart_eta5000,MS13d,10,130.822558,119.765903,118.836982,118.135
gami_restart_eta5000,MS13d,2,133.652724,121.479582,121.479582,121.48
gami_restart_eta5000,MS13d,3,125.185996,119.53381,118.836982,118.566
gami_restart_eta5000,MS13d,4,125.185996,118.134781,118.134781,118.022
gami_restart_eta5000,MS13d,5,126.384969,118.134781,118.134781,118.135
gami_restart_eta5000,MS13d,6,133.113806,117.883017,117.883017,117.883
gami_restart_eta5000,MS13d,7,133.355395,119.495039,118.836982,118.135
gami_restart_eta5000,MS13d,8,127.582411,118.715189,118.715189,117.883
gami_restart_eta5000,MS13d,9,124.372102,121.760772,121.760772,121.761
gami_restart_eta5000,MS14d,1,138.581829,130.325066,126.418134,126.418
gami_restart_eta5000,MS14d,10,138.581829,128.382618,128.382618,128.383
gami_restart_eta5000,MS14d,2,138.581829,126.874961,126.874961,126.875
gami_restart_eta5000,MS14d,3,138.581829,130.897928,130.897928,130.517
gami_restart_eta5000,MS14d,4,138.581829,128.204403,128.204403,127.434
gami_restart_eta5000,MS14d,5,138.581829,131.441136,131.441136,131.441
gami_restart_eta5000,MS14d,6,138.581829,128.359278,128.359278,128.236
gami_restart_eta5000,MS14d,7,137.574933,131.894839,131.894839,131.055
gami_restart_eta5000,MS14d,8,138.581829,129.279762,129.279762,128.914
gami_restart_eta5000,MS14d,9,138.581829,133.269219,130.660017,130.66
gami_restart_eta5000,MS15d,1,102.467038,100.451654,99.359334,95.4443
gami_restart_eta5000,MS15d,10,103.035087,96.235748,96.235748,96.2357
gami_restart_eta5000,MS15d,2,101.651813,96.235748,96.235748,96.2357
gami_restart_eta5000,MS15d,3,104.391251,98.148854,96.010538,96.0105
gami_restart_eta5000,MS15d,4,100.167646,92.630865,92.630865,92.6309
gami_restart_eta5000,MS15d,5,104.062508,95.975113,95.975113,95.5446
gami_restart_eta5000,MS15d,6,103.562147,96.010538,96.010538,96.0105
gami_restart_eta5000,MS15d,7,103.047474,96.235748,94.697747,94.6977
gami_restart_eta5000,MS15d,8,105.292788,96.010538,94.697747,94.6834
gami_restart_eta5000,MS15d,9,100.948693,95.923931,95.923931,95.9239
gami_restart_eta5000,MS16d,1,112.681316,105.46657,105.293378,103.673
gami_restart_eta5000,MS16d,10,109.990752,102.885636,102.885636,102.468
gami_restart_eta5000,MS16d,2,113.251174,107.388334,105.211665,105.116
gami_restart_eta5000,MS16d,3,115.477357,110.395655,109.559896,109.56
gami_restart_eta5000,MS16d,4,111.211501,105.758597,104.263185,104.263
gami_restart_eta5000,MS16d,5,109.117355,104.675865,104.363931,103.722
gami_restart_eta5000,MS16d,6,111.652875,105.000358,103.520669,103.037
gami_restart_eta5000,MS16d,7,112.749035,107.033847,106.832137,104.063
gami_restart_eta5000,MS16d,8,113.460553,101.268629,101.268629,101.269
gami_restart_eta5000,MS16d,9,114.224225,109.582034,107.486679,107.487
gami_restart_eta5000,MS17d,1,256.660654,250.963989,250.963989,247.581
gami_restart_eta5000,MS17d,10,257.815194,248.502322,245.589335,245.283
gami_restart_eta5000,MS17d,2,260.727593,249.129016,247.547367,247.539
gami_restart_eta5000,MS17d,3,254.695256,252.369553,248.700358,248.7
gami_restart_eta5000,MS17d,4,256.086851,252.864779,248.784573,248.785
gami_restart_eta5000,MS17d,5,255.85713,253.617666,248.299805,247.351
gami_restart_eta5000,MS17d,6,255.910585,248.238911,248.238911,248.107
gami_restart_eta5000,MS17d,7,260.900334,247.766788,247.156546,247.157
gami_restart_eta5000,MS17d,8,253.553623,252.064219,252.009741,251.866
gami_restart_eta5000,MS17d,9,254.713258,251.11881,249.502353,246.29
gami_restart_eta5000,MS18d,1,406.535447,394.468015,394.468015,394.468
gami_restart_eta5000,MS18d,10,405.745151,400.388605,395.424625,392.455
gami_restart_eta5000,MS18d,2,408.634615,401.413692,397.582335,397.582
gami_restart_eta5000,MS18d,3,414.88022,402.369952,397.696295,397.696
gami_restart_eta5000,MS18d,4,415.648714,399.316783,398.149347,398.149
gami_restart_eta5000,MS18d,5,418.850998,403.799178,397.908871,397.445
gami_restart_eta5000,MS18d,6,415.305025,401.59929,401.306845,401.132
gami_restart_eta5000,MS18d,7,415.289513,401.30932,401.060225,395.658
gami_restart_eta5000,MS18d,8,415.361344,403.409802,397.012223,397.012
gami_restart_eta5000,MS18d,9,410.104848,400.36396,393.948211,393.574
gami_restart_eta5000,MS19d,1,367.139417,355.526644,355.526644,355.527
gami_restart_eta5000,MS19d,10,370.836049,353.936629,353.936629,353.937
gami_restart_eta5000,MS19d,2,364.732019,363.900736,355.640067,355.101
gami_restart_eta5000,MS19d,3,363.112863,356.044716,353.946921,353.461
gami_restart_eta5000,MS19d,4,363.903358,354.836548,348.502934,348.503
gami_restart_eta5000,MS19d,5,369.871986,346.535588,345.956973,345.957
gami_restart_eta5000,MS19d,6,372.661535,352.538497,352.538497,350.822
gami_restart_eta5000,MS19d,7,370.524404,357.382239,355.528532,353.326
gami_restart_eta5000,MS19d,8,363.59565,359.877,358.314578,358.178
gami_restart_eta5000,MS19d,9,364.101645,362.817828,357.63026,357.548
gami_restart_eta5000,MS1d,1,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,10,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,2,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,3,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,4,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,5,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,6,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,7,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,8,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS1d,9,170.908326,170.908326,170.908326,170.908
gami_restart_eta5000,MS20d,1,338.166475,335.213989,327.438807,326.942
gami_restart_eta5000,MS20d,10,338.59355,335.821689,334.012978,333.807
gami_restart_eta5000,MS20d,2,340.963726,339.054486,329.233311,327.764
gami_restart_eta5000,MS20d,3,334.1254,330.802237,324.935049,324.12
gami_restart_eta5000,MS20d,4,340.92487,338.655141,326.120849,325.657
gami_restart_eta5000,MS20d,5,336.29649,334.731919,328.179036,327.353
gami_restart_eta5000,MS20d,6,338.597906,332.755281,324.281389,323.709
gami_restart_eta5000,MS20d,7,334.841172,331.014106,327.773687,324.569
gami_restart_eta5000,MS20d,8,339.527168,334.417978,332.964396,332.201
gami_restart_eta5000,MS20d,9,340.612071,330.360298,324.648043,321.755
gami_restart_eta5000,MS21d,1,259.59977,248.693509,248.693509,247.644
gami_restart_eta5000,MS21d,10,261.458421,249.510031,249.510031,249.51
gami_restart_eta5000,MS21d,2,257.075828,252.20695,252.20695,251.399
gami_restart_eta5000,MS21d,3,257.075828,253.891186,252.903661,252.758
gami_restart_eta5000,MS21d,4,258.642274,253.917129,253.783398,253.642
gami_restart_eta5000,MS21d,5,257.075828,251.168848,249.188743,249.189
gami_restart_eta5000,MS21d,6,262.213044,251.14969,250.42869,250.429
gami_restart_eta5000,MS21d,7,257.075828,251.500058,251.500058,249.123
gami_restart_eta5000,MS21d,8,257.075828,255.05497,254.133272,252.749
gami_restart_eta5000,MS21d,9,256.788451,247.214547,247.214547,247.215
gami_restart_eta5000,MS22d,1,403.441811,395.621238,394.749132,394.304
gami_restart_eta5000,MS22d,10,395.912242,395.912242,395.912242,395.912
gami_restart_eta5000,MS22d,2,406.33657,395.280787,395.280787,395.281
gami_restart_eta5000,MS22d,3,400.619132,395.151988,395.151988,394.807
gami_restart_eta5000,MS22d,4,403.326839,397.181382,393.976868,393.977
gami_restart_eta5000,MS22d,5,409.786078,398.001209,394.476169,394.476
gami_restart_eta5000,MS22d,6,403.76183,394.420755,394.420755,392.676
gami_restart_eta5000,MS22d,7,409.4171,397.376613,397.376613,397.377
gami_restart_eta5000,MS22d,8,402.524619,395.539322,395.539322,395.539
gami_restart_eta5000,MS22d,9,407.206681,397.133975,397.133975,397.134
gami_restart_eta5000,MS23d,1,374.121261,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,10,382.938371,366.444279,363.503785,363.504
gami_restart_eta5000,MS23d,2,375.687179,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,3,367.658332,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,4,375.868892,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,5,375.035126,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,6,377.648924,366.34688,366.34688,366.347
gami_restart_eta5000,MS23d,7,375.264319,369.054344,364.454634,363.504
gami_restart_eta5000,MS23d,8,374.697447,363.503785,363.503785,363.504
gami_restart_eta5000,MS23d,9,379.25275,366.34688,366.34688,366.347
gami_restart_eta5000,MS24d,1,215.615225,203.801788,203.044078,202.892
gami_restart_eta5000,MS24d,10,215.666958,207.032735,205.540943,205.541
gami_restart_eta5000,MS24d,2,218.370865,204.355755,204.353114,203.609
gami_restart_eta5000,MS24d,3,217.246593,203.643361,203.118363,203.118
gami_restart_eta5000,MS24d,4,219.368338,201.730555,201.730555,200.97
gami_restart_eta5000,MS24d,5,217.076907,203.099462,203.099462,203.099
gami_restart_eta5000,MS24d,6,216.227673,200.94516,199.316847,199.317
gami_restart_eta5000,MS24d,7,218.078787,207.731106,205.225573,204.84
gami_restart_eta5000,MS24d,8,214.224264,200.500366,200.500366,200.46
gami_restart_eta5000,MS24d,9,213.528375,205.157791,202.682197,202.144
gami_restart_eta5000,MS25d,1,246.388922,239.347897,239.347897,239.348
gami_restart_eta5000,MS25d,10,242.180152,236.672749,235.506694,234.794
gami_restart_eta5000,MS25d,2,245.893797,237.774208,237.774208,237.774
gami_restart_eta5000,MS25d,3,246.388922,235.243383,235.243383,235.063
gami_restart_eta5000,MS25d,4,243.396682,235.487276,235.487276,235.487
gami_restart_eta5000,MS25d,5,242.830211,238.86101,238.520219,236.537
gami_restart_eta5000,MS25d,6,244.645822,238.979996,238.134526,237.528
gami_restart_eta5000,MS25d,7,246.352859,236.883373,234.004026,234.004
gami_restart_eta5000,MS25d,8,246.360796,241.87504,241.87504,241.875
gami_restart_eta5000,MS25d,9,249.152367,238.44711,238.44711,238.447
gami_restart_eta5000,MS26d,1,364.421228,353.006035,353.006035,352.951
gami_restart_eta5000,MS26d,10,366.453133,354.599723,354.599723,354.6
gami_restart_eta5000,MS26d,2,369.190646,359.888604,359.222607,358.07
gami_restart_eta5000,MS26d,3,361.415038,350.670667,350.670667,350.671
gami_restart_eta5000,MS26d,4,371.451206,359.846667,358.316492,353.97
gami_restart_eta5000,MS26d,5,365.65939,357.721462,356.346133,355.388
gami_restart_eta5000,MS26d,6,362.89279,354.971089,354.034508,354.035
gami_restart_eta5000,MS26d,7,371.178777,356.964282,356.011066,354.967
gami_restart_eta5000,MS26d,8,370.614511,361.309945,360.432901,360.433
gami_restart_eta5000,MS26d,9,372.981947,360.044057,359.75659,358.192
gami_restart_eta5000,MS27d,1,310.843722,296.744237,291.756569,291.409
gami_restart_eta5000,MS27d,10,299.732578,296.465891,294.448803,293.143
gami_restart_eta5000,MS27d,2,306.799019,301.740095,297.452836,297.328
gami_restart_eta5000,MS27d,3,311.468304,297.856699,295.017292,295.017
gami_restart_eta5000,MS27d,4,310.595582,302.506537,296.7458,293.804
gami_restart_eta5000,MS27d,5,318.106919,303.307909,302.461961,298.917
gami_restart_eta5000,MS27d,6,316.619146,305.527282,304.951729,304.38
gami_restart_eta5000,MS27d,7,319.596868,292.91616,292.134037,291.284
gami_restart_eta5000,MS27d,8,319.410196,302.872752,299.15182,298.728
gami_restart_eta5000,MS27d,9,309.601804,296.93445,295.396955,293.458
gami_restart_eta5000,MS28d,1,365.75644,359.517147,357.797686,357.162
gami_restart_eta5000,MS28d,10,372.877406,372.877406,356.402229,355.279
gami_restart_eta5000,MS28d,2,372.858903,364.567781,357.663338,355.452
gami_restart_eta5000,MS28d,3,375.573453,367.857044,366.616619,362.677
gami_restart_eta5000,MS28d,4,369.598907,368.135675,360.691007,360.691
gami_restart_eta5000,MS28d,5,369.059151,367.160969,351.415172,348.083
gami_restart_eta5000,MS28d,6,364.646928,357.945384,352.247727,352.248
gami_restart_eta5000,MS28d,7,365.637228,365.637228,358.167725,355.108
gami_restart_eta5000,MS28d,8,376.854812,371.226234,359.280173,359.28
